station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
000BG;07/11/2024 00:00;13.1;1027.7;;93;12.2;;1.6;;6.4;52;13.1;13.4;0;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23.1@23.1@23.2@12:39am@12:00am@13.3@13.3@31.45@47@46@47@12:00am@12:54am@2400@2457@+0100
000BG;07/11/2024 00:10;13.1;1027.6;;93;12.2;;0;;1.6;103;13.1;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23.1@23.1@23.2@1:15am@12:00am@13.3@13.3@31.45@47@46@47@12:00am@12:54am@2400@1305@+0100
000BG;07/11/2024 00:20;13;1027.5;;94;12.2;;0;;0;103;13;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23.1@23.1@23.2@1:15am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1320@+0100
000BG;07/11/2024 00:30;13;1027.4;;94;12.2;;1.6;;4.8;86;13;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23.1@23.1@23.2@1:15am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1320@+0100
000BG;07/11/2024 00:40;12.9;1027.4;;94;12.2;;1.6;;4.8;94;12.9;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23.1@23@23.2@1:45am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1338@+0100
000BG;07/11/2024 00:50;12.9;1027.4;;94;12.2;;0;;4.8;94;12.9;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23@23@23.2@1:45am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1338@+0100
000BG;07/11/2024 01:00;12.9;1027.4;;94;12.2;;0;;4.8;94;12.9;13.4;0;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23@23@23.2@1:45am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1338@+0100
000BG;07/11/2024 01:10;12.9;1027.4;;94;12.2;;0;;0;94;12.9;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23@23@23.2@1:45am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1407@+0100
000BG;07/11/2024 01:20;12.8;1027.4;;94;12.2;;0;;3.2;94;12.8;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23@23@23.2@1:45am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1419@+0100
000BG;07/11/2024 01:30;12.8;1027.4;;94;12.2;;0;;0;94;12.8;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23@22.9@23.2@2:30am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1419@+0100
000BG;07/11/2024 01:40;12.8;1027.4;;94;11.7;;0;;3.2;94;12.8;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@23@22.9@23.2@2:30am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1443@+0100
000BG;07/11/2024 01:50;12.8;1027.3;;94;11.7;;0;;3.2;94;12.8;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@2:30am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1443@+0100
000BG;07/11/2024 02:00;12.8;1027.3;;94;11.7;;0;;0;94;12.8;13.4;0;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@2:30am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1443@+0100
000BG;07/11/2024 02:10;12.8;1027.2;;94;11.7;;0;;3.2;94;12.8;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@2:30am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1443@+0100
000BG;07/11/2024 02:20;12.7;1027.2;;94;11.7;;1.6;;6.4;102;12.7;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@3:17am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1525@+0100
000BG;07/11/2024 02:30;12.6;1027.2;;94;11.7;;4.8;;6.4;108;12.6;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@3:17am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1534@+0100
000BG;07/11/2024 02:40;12.5;1027.1;;95;11.7;;3.2;;6.4;108;12.5;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@3:17am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1540@+0100
000BG;07/11/2024 02:50;12.5;1027;;95;11.7;;1.6;;4.8;108;12.5;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;0;0;0@@0@@1037.1@@@11.3@22.9@22.9@23.2@3:17am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1540@+0100
000BG;07/11/2024 03:00;12.5;1027;-0.7;95;11.7;;0;;4.8;108;12.4;13.4;0.2;0.2;0.2;0.2;0.2;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.9@22.9@23.2@3:17am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 03:10;12.5;1027;-0.7;95;11.7;;1.6;;6.4;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.9@22.9@23.2@3:17am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 03:20;12.5;1027;-0.7;95;11.7;;0;;1.6;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.9@22.8@23.2@4:18am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 03:30;12.4;1027;-0.7;95;11.7;;1.6;;3.2;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@4:18am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 03:40;12.4;1027;-0.7;95;11.7;;0;;3.2;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@4:18am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 03:50;12.4;1027;-0.7;95;11.7;;0;;0;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@4:18am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 04:00;12.4;1027;-0.4;95;11.7;;0;;0;108;12.4;13.4;0;0.2;0.2;0.2;0.2;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@4:18am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 04:10;12.4;1027;-0.4;95;11.7;;0;;0;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@4:18am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 04:20;12.4;1026.9;-0.5;95;11.7;;0;;0;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 04:30;12.4;1027;-0.4;95;11.7;;0;;0;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 04:40;12.4;1027;-0.4;95;11.7;;0;;0;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.3;0;0;0;0;0@@0@@1037.3@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 04:50;12.4;1027;-0.4;95;11.7;;0;;0;108;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.5;0;0;0;0;0@@0@@1037.6@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1601@+0100
000BG;07/11/2024 05:00;12.4;1026.9;-0.4;95;11.7;;0;;0;108;12.4;13.4;0.3;0.5;0.5;0.5;0.5;;;;wlkIPxml;;;;;0.5;0;0;0;0;0@@0@@1037.6@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 05:10;12.4;1027;-0.3;95;11.7;;0;;0;107;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.5;0;0;0;0;0@@0@@1037.6@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 05:20;12.5;1026.9;-0.4;95;11.7;;0;;0;107;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.5;0;0;0;0;0@@0@@1037.6@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 05:30;12.5;1027;-0.3;95;11.7;;0;;0;96;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.5;0;0;0;0;0@@0@@1037.6@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.8@12.8@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 05:40;12.4;1027;-0.3;95;11.7;;0;;0;96;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 05:50;12.4;1027;-0.3;95;11.7;;1.6;;9.7;117;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.8@22.8@23.2@5:16am@12:00am@11.1@12.2@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 06:00;12.4;1027.3;0.3;95;11.7;;3.2;;9.7;122;12.4;13.4;0.2;0.5;0.7;0.7;0.7;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@47@12:00am@12:54am@2400@1800@+0100
000BG;07/11/2024 06:10;12.4;1027.3;0.3;96;11.7;;0;;4.8;122;12.4;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.8@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@48@46@48@12:00am@7:07am@2400@1800@+0100
000BG;07/11/2024 06:20;12.4;1027.3;0.3;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.9@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@48@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 06:30;12.3;1027.3;0.3;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.9@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@48@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 06:40;12.4;1027.3;0.3;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@22.9@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 06:50;12.4;1027.5;0.5;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;0.8;0;0;0;0;0@@0@@1037.8@@@11.3@23@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 07:00;12.4;1027.5;0.5;96;11.7;;0;;0;122;12.3;13.4;0.3;0.8;1;1;1;;;;wlkIPxml;;;;;1;0;0;0;0;0@@0@@1038.1@@@11.3@23.1@22.8@23.2@5:16am@12:00am@12.2@12.2@31.45@47@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 07:10;12.5;1027.6;0.6;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;5;0;0@@0@@1038.1@@@11.3@23.2@22.8@23.2@5:16am@12:00am@12.8@12.8@31.45@47@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 07:20;12.5;1027.6;0.6;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;9;0;0@@9@@1038.1@@@11.3@23.3@22.8@23.3@5:16am@8:21am@12.8@12.8@31.45@46@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 07:30;12.5;1027.7;0.7;96;11.7;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;12;0;0@@12@@1038.1@@@11.3@23.4@22.8@23.4@5:16am@8:34am@12.8@12.8@31.45@46@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 07:40;12.6;1027.8;0.8;96;12.2;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;19;0;0@@19@@1038.1@@@11.3@23.5@22.8@23.5@5:16am@8:45am@12.8@12.8@31.45@46@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 07:50;12.6;1027.8;0.8;96;12.2;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;23;0;0@@23@@1038.1@@@11.3@23.6@22.8@23.6@5:16am@8:52am@12.8@12.8@31.45@46@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 08:00;12.7;1027.7;0.8;96;12.2;;0;;0;122;12.3;13.4;0;0.5;1;1;1;;;;wlkIPxml;;;;;1;0;0;28;0;0@@30@@1038.1@@@11.3@23.7@22.8@23.7@5:16am@9:05am@12.8@12.8@31.45@46@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 08:10;12.7;1027.7;0.8;96;12.2;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;19;0;0@@30@@1038.1@@@11.3@23.7@22.8@23.7@5:16am@9:15am@12.8@12.8@31.45@46@46@48@12:00am@7:07am@2400@1922@+0100
000BG;07/11/2024 08:20;12.7;1027.8;0.9;96;12.2;;0;;4.8;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;18;0;0@@30@@1038.1@@@11.3@23.7@22.8@23.7@5:16am@9:15am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 08:30;12.8;1027.9;1;96;12.2;;0;;6.4;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;23;0;0@@30@@1038.1@@@11.3@23.8@22.8@23.8@5:16am@9:26am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 08:40;12.8;1027.9;1;96;12.2;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;30;0;0@@30@@1038.1@@@11.3@23.8@22.8@23.8@5:16am@9:36am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 08:50;12.7;1027.9;1;96;12.2;;0;;0;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;42;0;0@@44@@1038.1@@@11.3@23.9@22.8@23.9@5:16am@9:49am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 09:00;12.8;1027.8;0.5;96;12.2;;0;;1.6;122;12.3;13.4;0;0.3;0.8;1;1;;;;wlkIPxml;;;;;1;0;0;54;0;0@@54@@1038.1@@@11.3@23.9@22.8@23.9@5:16am@9:57am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 09:10;12.8;1027.8;0.5;96;12.2;;1.6;;4.8;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;47;0;0@@58@@1038.1@@@11.3@24@22.8@24@5:16am@10:11am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 09:20;12.8;1027.8;0.5;95;12.2;;1.6;;6.4;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;54;0;0@@58@@1038.1@@@11.3@24@22.8@24@5:16am@10:11am@12.8@12.8@31.45@45@45@48@9:21am@7:07am@2400@1922@+0100
000BG;07/11/2024 09:30;13;1027.8;0.5;96;12.2;;0;;3.2;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;65;0;0@@65@@1038.1@@@11.3@24.1@22.8@24.1@5:16am@10:32am@12.8@12.8@31.45@44@44@48@10:29am@7:07am@2400@1922@+0100
000BG;07/11/2024 09:40;13.1;1027.9;0.6;96;12.2;;0;;3.2;122;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;127;0.5;0.5@@127@@1038.1@@@11.3@24.1@22.8@24.1@5:16am@10:44am@13.3@13.3@31.45@44@44@48@10:29am@7:07am@2400@1922@+0100
000BG;07/11/2024 09:50;13.2;1027.9;0.6;95;12.2;;0;;0;121;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;120;0.5;0.5@@135@@1038.1@@@11.3@24.1@22.8@24.1@5:16am@10:44am@13.3@13.3@31.45@44@44@48@10:29am@7:07am@2400@1922@+0100
000BG;07/11/2024 10:00;13.3;1027.9;0.4;95;12.8;;1.6;;6.4;119;12.3;13.4;0;;0.8;1;1;;;;wlkIPxml;;;;;1;0;0;97;0.5;0.5@@135@@1038.1@@@11.3@24.1@22.8@24.1@5:16am@10:44am@13.3@13.3@31.45@44@44@48@10:29am@7:07am@2400@1922@+0100
000BG;07/11/2024 10:10;13.4;1027.8;0.3;95;12.8;;3.2;;6.4;89;12.3;13.4;;;;;;;;;wlkIPxml;;;;;1;0;0;104;0.6;0.6@@135@@1038.1@@@11.3@24.2@22.8@24.2@5:16am@11:10am@13.3@13.3@31.45@44@44@48@10:29am@7:07am@2400@1922@+0100
000BG;07/11/2024 10:20;13.5;1027.8;0.3;94;12.8;;1.6;;4.8;23;12.3;13.5;;;;;;;;;wlkIPxml;;;;;1;0;0;156;0.8;0.8@@156@@1038.1@@@11.3@24.2@22.8@24.2@5:16am@11:24am@13.3@13.3@31.45@44@44@48@10:29am@7:07am@2324@1922@+0100
000BG;07/11/2024 10:30;13.7;1027.7;0.2;94;12.8;;1.6;;6.4;87;12.3;13.7;;;;;;;;;wlkIPxml;;;;;1;0;0;148;0.8;0.8@@156@@1038.1@@@11.3@24.2@22.8@24.2@5:16am@11:24am@13.9@13.9@31.45@44@44@48@10:29am@7:07am@2332@1922@+0100
000BG;07/11/2024 10:40;13.9;1027.6;0.1;93;12.8;;1.6;;4.8;82;12.3;13.9;;;;;;;;;wlkIPxml;;;;;1;0;0;132;0.7;0.7@@156@@1038.1@@@11.3@24.2@22.8@24.2@5:16am@11:24am@13.9@13.9@31.45@44@44@48@10:29am@7:07am@2344@1922@+0100
000BG;07/11/2024 10:50;14.1;1027.5;;93;12.8;;1.6;;4.8;82;12.3;14.1;;;;;;;;;wlkIPxml;;;;;1;0;0;98;0.5;0.5@@156@@1038.1@@@11.3@24.3@22.8@24.3@5:16am@11:47am@13.9@13.9@31.45@44@44@48@10:29am@7:07am@2355@1922@+0100
000BG;07/11/2024 11:00;14.1;1027.4;-0.3;92;12.8;;1.6;;6.4;186;12.3;14.1;0;;0.5;1;1;;;;wlkIPxml;;;;;1;0;0;128;0.6;0.6@@156@@1038.1@@@11.3@24.3@22.8@24.3@5:16am@11:47am@13.9@13.9@31.45@44@44@48@10:29am@7:07am@2355@1922@+0100
000BG;07/11/2024 11:10;14.3;1027.3;-0.4;91;12.8;;1.6;;4.8;186;12.3;14.3;;;;;;;;;wlkIPxml;;;;;1;0;0;153;0.8;0.8@@156@@1038.1@@@11.3@24.3@22.8@24.3@5:16am@12:10pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2414@1922@+0100
000BG;07/11/2024 11:20;14.4;1027.2;-0.5;91;12.8;;0;;0;186;12.3;14.4;;;;;;;;;wlkIPxml;;;;;1;0;0;163;0.8;0.8@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@12:23pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2424@1922@+0100
000BG;07/11/2024 11:30;14.3;1027.1;-0.6;89;12.8;;1.6;;8;295;12.3;14.5;;;;;;;;;wlkIPxml;;;;;1;0;0;90;0.7;0.7@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@12:23pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2427@1922@+0100
000BG;07/11/2024 11:40;14.3;1027;-0.7;89;12.8;;3.2;;6.4;304;12.3;14.5;;;;;;;;;wlkIPxml;;;;;1;0;0;58;0.5;0.5@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@12:23pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2427@1922@+0100
000BG;07/11/2024 11:50;14.3;1027;-0.7;89;12.8;;1.6;;6.4;289;12.3;14.5;;;;;;;;;wlkIPxml;;;;;1;0;0;58;0;0@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@12:23pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2427@1922@+0100
000BG;07/11/2024 12:00;14.4;1027;-0.8;90;12.8;;0;;4.8;284;12.3;14.5;0;;0.3;1;1;;;;wlkIPxml;;;;;1;0;0;62;0.5;0.5@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@12:23pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2427@1922@+0100
000BG;07/11/2024 12:10;14.4;1026.8;-1;89;12.8;;0;;0;284;12.3;14.5;;;;;;;;;wlkIPxml;;;;;1;0;0;63;0.5;0.5@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@1:10pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@2427@1922@+0100
000BG;07/11/2024 12:20;14.6;1026.7;-1.1;89;12.8;;0;;0;284;12.3;14.6;;;;;;;;;wlkIPxml;;;;;1;0;0;93;0.6;0.6@@167@@1038.1@@@11.3@24.4@22.8@24.4@5:16am@1:10pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@1322@1922@+0100
000BG;07/11/2024 12:30;14.6;1026.6;-1.2;89;12.8;;0;;0;284;12.3;14.6;;;;;;;;;wlkIPxml;;;;;1;0;0;135;0.8;0.8@@167@@1038.1@@@11.3@24.4@22.8@24.5@5:16am@1:32pm@14.4@14.4@31.45@43@43@48@12:10pm@7:07am@1335@1922@+0100
000BG;07/11/2024 12:40;14.7;1026.6;-1.2;87;12.8;;0;;0;284;12.3;14.7;;;;;;;;;wlkIPxml;;;;;1;0;0;148;0.8;0.8@@167@@1038.1@@@11.3@24.5@22.8@24.5@5:16am@1:32pm@14.4@14.4@31.45@42@42@48@1:46pm@7:07am@1342@1922@+0100
000BG;07/11/2024 12:50;14.8;1026.5;-1.3;87;12.8;;0;;0;284;12.3;14.8;;;;;;;;;wlkIPxml;;;;;1;0;0;148;0.8;0.8@@167@@1038.1@@@11.3@24.6@22.8@24.6@5:16am@1:56pm@15@15@31.45@42@42@48@1:46pm@7:07am@1353@1922@+0100
000BG;07/11/2024 13:00;15.1;1026.3;-1.6;87;12.8;;0;;0;284;12.3;15.1;0;;;1;1;;;;wlkIPxml;;;;;1;0;0;325;1;1@@325@@1038.1@@@11.3@24.6@22.8@24.6@5:16am@2:05pm@15@15@31.45@42@42@48@1:46pm@7:07am@1405@1922@+0100
000BG;07/11/2024 13:10;15.7;1026.2;-1.7;86;13.3;;1.6;;8;43;12.3;15.7;;;;;;;;;wlkIPxml;;;;;1;0;0;376;1.2;1.2@@403@@1038.1@@@11.3@24.9@22.8@24.9@5:16am@2:16pm@15.6@16.1@31.45@42@42@48@1:46pm@7:07am@1415@1922@+0100
000BG;07/11/2024 13:20;16.1;1026.1;-1.8;84;13.3;;3.2;;8;74;12.3;16.1;;;;;;;;;wlkIPxml;;;;;1;0;0;306;1.1;1.1@@403@@1038.1@@@11.3@25.4@22.8@25.4@5:16am@2:25pm@16.1@16.1@31.45@41@41@48@2:23pm@7:07am@1424@1922@+0100
000BG;07/11/2024 13:30;16.3;1026;-1.9;82;13.3;;3.2;;8;37;12.3;16.3;;;;;;;;;wlkIPxml;;;;;1;0;0;156;0.8;0.8@@403@@1038.1@@@11.3@25.7@22.8@25.7@5:16am@2:30pm@16.1@16.1@31.45@41@41@48@2:23pm@7:07am@1431@1922@+0100
000BG;07/11/2024 13:40;16.2;1025.9;-2;81;12.8;;0;;4.8;25;12.3;16.3;;;;;;;;;wlkIPxml;;;;;1;0;0;151;0.8;0.8@@403@@1038.1@@@11.3@25.4@22.8@25.7@5:16am@2:30pm@16.1@16.1@31.45@41@41@48@2:23pm@7:07am@1431@1922@+0100
000BG;07/11/2024 13:50;16.1;1025.8;-2.1;82;13.3;;0;;6.4;30;12.3;16.3;;;;;;;;;wlkIPxml;;;;;1;0;0;174;0.7;0.7@@403@@1038.1@@@11.3@25.3@22.8@25.7@5:16am@2:30pm@16.1@16.1@31.45@41@41@48@2:23pm@7:07am@1431@1922@+0100
000BG;07/11/2024 14:00;16.2;1025.9;-1.5;82;13.3;;3.2;;9.7;70;12.3;16.3;0;;;1;1;;;;wlkIPxml;;;;;1;0;0;111;0.6;0.6@@403@@1038.1@@@11.3@25.2@22.8@25.7@5:16am@2:30pm@16.1@16.1@31.45@41@41@48@2:23pm@7:07am@1431@1922@+0100
